from_id:start_id,to_id:end_id,amount:int,year:int
5455,323,7050,2000
5883,268,650,2010
4227,9502,2650,2010
6839,2990,3850,2010
4488,1341,9550,2010
7937,5884,4950,2010
2472,3761,3250,2010
1086,5497,8150,2000
9348,3807,9750,1990
5822,6552,6750,1990
6718,3201,4450,2010
5918,4980,8950,2010
3687,3975,7050,2000
7991,1475,6750,2010
4241,4108,1050,1990
1193,4697,1450,2010
7412,1614,6350,1990
2341,3843,2250,2000
3946,5090,3050,2000
6175,9107,5350,2010
2667,2601,4650,2010
927,5164,8850,2000
3461,2261,7050,2010
5641,6148,1050,1990
5298,6186,8850,1990
8251,288,5250,1990
9508,2086,9450,1990
5965,7747,4250,2010
26,4739,7550,1990
249,8963,3150,1990
858,460,1850,2000
9340,4760,3250,2010
9179,7105,3650,2000
4504,6258,5150,2010
6114,1138,750,2000
8982,2412,2250,2010
2701,5883,4450,2010
8049,227,5350,2000
22,5490,2650,2000
6238,3280,1150,1990
1971,2007,8850,2010
8803,698,6150,2000
5262,3842,8550,2000
696,2985,6550,1990
2110,5359,1250,2000
9,4065,9150,2010
5100,2298,8950,1990
2457,339,1050,2010
3157,7915,6050,1990
3988,4178,6150,2000
7341,2261,8450,1990
8184,4379,8850,2000
6765,7215,9750,2000
6593,5861,9250,2000
5524,9607,1150,2010
61,5860,7150,2000
80,5267,5350,2000
8879,3600,750,2010
9433,3702,250,2000
5887,8828,6350,2010
5470,8686,8550,1990
7900,8675,50,1990
5257,6962,1550,2000
1715,9975,7550,2010
6814,5049,5850,1990
455,5565,7850,2010
6417,1965,1650,1990
7141,6081,2450,2000
2426,5076,7750,2000
2261,6241,5450,2000
1867,8063,3450,1990
2342,3338,150,2010
5255,3205,8950,1990
5534,7312,4350,2000
3002,6576,9650,2000
5819,3874,7750,2010
3138,9989,9050,2010
3140,3838,7950,2000
5658,7631,3550,1990
4715,5351,1950,2010
8709,5289,2850,2000
9835,6375,6650,1990
2941,9586,5950,2000
2424,6055,4950,2010
1788,5277,7150,1990
68,1957,1350,2000
5987,201,3350,2000
7155,2048,7950,1990
7285,4614,3850,2000
6075,4290,4050,2000
9085,1668,4450,1990
3981,1322,2650,1990
4937,3558,7750,2010
9241,764,1650,2000
5217,7287,3250,2000
9484,5959,2650,1990
6622,3490,4650,2000
9684,4331,8550,1990
9196,3517,3450,1990
1323,7814,850,1990
7583,1756,6450,2000
8162,6887,250,2000
9409,2424,5950,2000
6192,6890,7750,2000
7113,3074,550,2000
3403,1660,8050,2000
9566,2486,50,2000
1670,1236,7250,2000
1887,1878,9650,1990
2051,4334,9750,2010
2934,1009,3750,2000
7687,4088,7850,1990
2815,8685,3950,2000
9264,4346,9850,1990
4093,1455,7550,2010
307,6037,3750,2010
4273,626,8250,1990
6100,5719,2950,2010
6588,221,950,2010
4833,3738,2850,2000
7783,5037,750,2000
7464,9161,1550,1990
4046,1166,4850,2000
5527,8902,7150,2010
4985,8028,9850,2010
327,8259,5550,2000
7823,4694,350,2000
3620,979,3250,1990
5153,4013,1150,2010
2475,6306,3750,2000
5204,3969,950,2000
5543,1767,1550,2010
4318,8221,7350,2010
9311,8379,4550,2010
2733,1554,5150,1990
9702,2381,9650,2000
4745,6034,8350,2000
2305,5162,2750,2000
4545,2688,3650,2010
3036,2233,6350,1990
7525,9768,1150,1990
8594,4170,3650,2000
9202,6627,7150,2010
4931,9411,3350,2010
1607,2657,3250,1990
1081,7378,8850,2000
5978,6711,9250,2000
9405,1630,7550,2000
1471,485,6850,2010
9606,8444,4050,2000
3979,4246,7550,1990
7619,735,650,2010
996,6906,8450,2010
8626,1939,6450,2010
1601,8765,50,2010
3694,3401,650,2010
5614,2562,2850,1990
4612,9799,1250,2000
5842,589,7750,2010
8221,8509,1450,2000
8676,5777,5150,1990
729,7385,3050,1990
3622,2613,5650,2010
2280,2335,5750,2000
2118,8246,2850,2010
2889,991,3850,1990
5387,9778,4350,2000
8245,8664,5850,2000
7501,1325,8650,1990
7218,805,5750,2000
8909,135,8450,2000
8613,8597,8150,1990
6362,7142,150,2010
6669,1004,6650,2010
9269,5083,3650,1990
6048,4665,9250,2000
2299,6447,550,2010
8292,7247,1050,2010
6095,6484,350,2000
6773,9411,3850,2010
9755,9514,8950,2000
565,6507,350,1990
2562,4440,2450,2010
1765,2242,7250,1990
9815,7262,250,2010
5028,1884,1250,2010
2761,6120,5250,2000
3316,4734,9350,2010
213,4509,2250,2010
5142,819,5850,2000
7630,347,750,2000
9020,4384,4750,2010
5721,258,8850,1990
6914,2606,4850,2000
1321,9708,7550,2000
4726,2999,9550,2010
336,4098,1850,2010
5690,1954,8350,2000
528,5025,5150,2010
163,2386,550,2010
2565,2519,950,2010
5862,3984,850,2000
2501,1032,8050,2000
8833,8479,3850,2010
6020,1158,5150,2010
6738,6361,8850,2010
5681,382,7350,2000
314,5800,7550,2000
1771,4826,1850,1990
2193,9237,5850,2000
6547,4313,9450,2010
7909,3680,8450,2000
8209,6231,750,1990
5759,6393,7950,2000
5367,5115,9850,2000
194,6427,3350,2000
7533,4960,6350,2000
3353,881,8450,1990
1765,976,6150,1990
3447,3005,5750,1990
3160,5700,1950,1990
9727,9794,8050,2010
6172,480,1150,1990
5810,4308,4050,2000
1649,1224,4850,2010
1193,7958,6650,1990
9979,2835,7650,2010
2871,7330,5950,2010
3235,9512,5150,1990
4158,3530,9950,2000
3324,7853,6350,1990
6753,4641,3350,2010
3913,9601,750,1990
3474,7225,5350,2010
9784,7879,4450,2000
4316,1437,5850,1990
3589,9158,2850,1990
7825,2975,1550,1990
5034,9967,350,1990
4238,8867,3650,2010
5634,3887,3250,2010
224,4476,7450,2000
6306,8122,4950,1990
2975,5586,6450,1990
9712,6852,2450,2000
9327,7257,7850,2000
3878,9441,5450,1990
4826,6908,4250,2000
7716,5118,2050,2010
3327,8906,5350,2000
8294,1235,550,2010
5715,9215,1150,2000
5697,4923,1950,2010
943,7594,6050,2010
8125,9430,4750,1990
1411,3304,1750,1990
1832,5498,5750,2010
1503,9500,9650,2000
9589,3897,3750,2000
4296,6478,5950,2010
5259,5969,7450,2010
279,63,6450,2000
4565,3331,850,2010
468,4636,1250,2000
4164,428,1350,2000
154,6820,6450,1990
3915,9793,3950,2010
269,5661,6150,2000
9757,3490,50,2010
1211,925,1050,2010
233,9741,4350,2000
2729,4373,7650,2010
5615,8085,7950,1990
4401,7220,7050,2000
2414,2342,3350,2000
3593,3293,5450,2010
9756,3129,9350,1990
6455,7890,250,2010
4514,6133,4150,2000
5645,7524,6850,1990
43,9436,9150,2000
118,5658,3950,2010
8420,1932,5150,1990
6689,8551,450,2000
7218,2760,3950,1990
5584,4754,7650,2000
2812,1683,4750,1990
9965,9528,7550,2000
345,824,1550,2010
1519,7658,8550,2000
7430,6523,1850,2010
8955,639,9550,2000
2073,7734,4550,1990
9381,6563,5450,2000
9291,6445,1150,1990
1967,2715,9850,2010
8521,9792,3850,2010
5277,7335,2850,1990
3052,7489,7850,2010
419,2102,7850,1990
4674,2443,3450,2000
8107,5117,4550,2010
2100,2205,750,2010
9388,9631,2050,2000
8869,6240,7950,1990
1312,6079,5350,2000
192,6980,3750,1990
3697,8333,6450,2010
9127,3196,550,2000
5468,6700,1250,2000
3147,8364,5050,2000
8952,7285,3750,2000
6139,896,5650,2000
6589,8433,3750,2000
3926,13,8450,2010
9995,3209,7850,1990
6630,5699,8450,1990
8133,622,4250,1990
8535,282,5650,2000
5834,7361,9450,2010
1275,4126,6350,2010
7571,609,7550,1990
8345,394,7050,2000
7929,9386,6150,2000
6596,5930,450,1990
6426,3630,7050,2010
9463,6259,4150,2010
3127,8053,150,2010
9375,3573,7650,2010
9321,4595,7250,2010
5114,6278,4250,2000
3657,6995,3650,1990
2973,3696,4350,2000
2327,8997,5450,2010
3422,9108,3450,2010
3927,8136,4750,2000
9416,3733,9550,2010
3621,5741,7250,2010
4781,1850,7950,2010
7762,573,7250,1990
9673,3443,5350,2010
7454,8248,1450,2010
9467,6595,7850,2000
1213,6523,5650,2000
3806,5510,7650,2010
6861,4865,3450,2010
3694,1476,2350,2010
1627,89,8350,1990
2139,2060,3750,1990
5463,1772,7750,2010
5146,562,6350,2010
2069,5070,2050,2000
4979,799,8850,1990
3704,8296,4450,2000
3985,3488,1550,1990
3858,3246,5650,1990
3579,1453,2550,2010
6093,710,9350,2010
3412,5767,3350,2000
5386,3572,1750,2000
6318,8771,4150,2010
3537,8336,3650,1990
6185,4646,9350,1990
2718,1964,9550,1990
2062,9075,9650,1990
5192,7126,9150,2010
9920,8679,5650,2000
5260,6020,5850,2010
7454,1694,5450,2000
5902,9303,9250,2000
7582,6587,8650,2010
1451,9674,1750,2010
9315,8418,8450,1990
3669,6810,2050,1990
4284,3287,4150,2010
7745,6512,850,2010
8575,4719,5950,1990
7459,9918,5050,2000
4917,4265,1750,2000
6707,8239,6450,1990
5551,8125,9550,2000
473,1345,5450,2010
6328,171,4150,1990
2753,5694,2050,2010
4536,2824,2350,2000
7184,6692,50,2010
2168,8763,3550,1990
2004,4870,6050,2010
1764,7267,1050,2000
1904,9259,4850,1990
677,2890,7450,2000
6277,8293,4350,2000
5705,7036,3450,2010
3775,7537,250,1990
5231,796,8350,2010
5942,2675,5850,2000
4361,3677,150,2010
7801,6420,750,2000
9188,6050,6350,2000
6163,9609,8050,2010
4668,6462,4450,2010
310,6011,4850,2010
2489,5811,4750,2000
1556,4809,850,1990
2475,3252,2750,2010
7464,9085,7750,2010
1299,7564,2250,1990
3437,8959,7350,2010
4323,4625,3950,1990
81,3942,7750,1990
7062,5133,7550,2010
7207,545,5350,2010
1188,9902,1750,2000
5335,5481,4950,1990
3383,3407,1350,1990
2256,1972,7150,2010
4170,5792,9050,1990
2271,9438,7750,2000
8734,7736,7250,2010
4523,5361,6850,1990
4810,4551,1550,2010
9609,3529,4650,2010
3859,943,4350,1990
6289,6296,1950,2000
2938,4970,4350,2000
4353,3082,7650,1990
4829,3449,6850,1990
6968,6603,7850,1990
4697,55,5350,2010
8234,8389,1650,2000
6462,521,7750,1990
2746,8662,4350,1990
3564,3109,250,1990
6239,1109,250,2010
8762,6713,5050,2010
1421,3574,7850,1990
590,9916,1750,1990
8641,4963,1350,1990
9622,1783,1250,2000
2467,5773,8650,2000
8437,7964,8150,1990
2175,9196,850,2000
9293,6568,6650,1990
1495,8070,550,1990
7521,9355,2450,2000
3508,9060,4750,2010
1576,9370,6250,1990
7708,6195,3550,2000
8327,8553,8250,1990
8058,6328,7250,2000
7075,7417,1450,1990
8902,2403,8350,1990
3511,213,3850,2000
4685,5770,1450,2010
7034,2427,4550,2010
1891,4844,6150,2000
6553,3972,7150,2000
9326,2354,9850,2010
8168,5311,8750,1990
9743,445,7550,2000
4981,3173,5950,2000
7134,8133,2550,2000
7305,7295,3050,2000
3024,6105,150,2010
966,2668,1850,1990
5191,9577,9750,2010
5248,9249,7250,1990
9057,440,6650,1990
8790,7575,5250,1990
2895,3682,8450,2010
8397,1507,1350,2010
236,5420,4950,1990
718,6252,950,2010
9469,6339,350,1990
8704,4265,1250,1990
9839,9445,4150,2000
47,8847,7750,1990
171,3844,2250,2000
6676,575,4650,2000
7288,8752,2850,1990
3291,9036,7450,1990
743,8345,7050,1990
3881,1117,3050,2010
3091,3395,2550,2010
3137,8220,5450,1990
9201,9914,650,2000
7684,1471,7650,2000
1722,8179,5650,2000
8783,8528,350,2010
8502,5047,350,2000
8933,6021,8150,2010
5563,2126,9950,2010
2182,7847,2750,1990
7365,4010,7750,1990
4653,9049,4150,2010
771,1066,3850,2000
9987,7947,3150,2000
8560,8439,5950,2000
3058,4573,3150,2000
4284,5007,3250,2010
3824,7695,7350,1990
4049,5641,3350,1990
129,7259,50,2010
2704,4886,6850,1990
2244,2846,5850,1990
7225,9067,9050,2000
4375,3243,1650,1990
1150,9590,4850,1990
2358,361,5150,1990
8590,8256,2050,2000
9209,4116,6250,1990
6018,782,9450,1990
5039,5434,4050,1990
2444,322,4350,1990
2380,7488,2050,2000
6169,8057,1850,1990
3592,8850,9750,2000
9,2276,4550,2000
4820,6259,3250,1990
4355,29,8450,2010
6641,9383,7950,2000
4366,6558,6450,2000
6924,8204,7350,1990
1768,5244,4450,2000
5046,9067,8250,2010
730,8243,7850,2010
7555,9645,750,2000
6605,9316,4050,2010
1166,9528,7950,2000
6157,7056,8250,1990
6152,2857,8050,2010
7518,6795,9550,2010
5140,5543,9250,2010
3196,526,50,2000
8262,5147,6850,2010
6597,9724,9150,1990
2556,9510,8650,2000
2276,7360,5450,2010
5848,158,1150,1990
6550,3193,3250,2000
721,3357,2150,2010
3816,4639,9850,1990
9067,8212,550,2000
9750,872,3350,1990
9618,6911,4450,2010
8059,5602,6650,2010
5418,3687,1450,1990
8877,4217,1950,2000
8575,9776,6050,1990
3450,3135,8150,1990
2592,8294,8750,2000
6644,3781,5050,2000
3402,3734,450,1990
5376,6018,6950,2000
4935,1877,9050,1990
6058,2014,5350,1990
5413,1733,6350,2000
7024,7550,850,1990
3110,1354,7350,2010
4824,2030,5150,2000
4736,2448,1250,1990
2451,3895,1850,1990
7722,6274,8250,2010
7252,3290,6050,2010
9700,5831,2350,2010
3815,7648,3350,2010
2463,5384,2550,2010
4461,5091,5350,2010
3780,9896,4850,2010
9383,4141,150,2010
3293,8949,1050,1990
7696,6041,9650,1990
1084,6087,6450,1990
5051,4098,1450,1990
3714,9137,8750,2000
7875,6978,8150,2000
910,1171,5050,2000
7506,615,1150,1990
1605,9913,3050,2010
5503,7938,1850,2000
8101,124,8750,2010
2485,7059,6250,1990
4784,2225,8950,2000
1161,2880,8150,1990
6229,4218,8550,1990
4106,7056,8750,1990
4119,1725,6050,1990
1365,517,6450,2000
6234,5834,250,2000
3917,1940,2350,2010
3364,9311,9050,2010
5901,810,1150,1990
5750,4131,6750,2010
6052,1450,3750,2010
7046,5188,7850,2000
6923,4875,650,2010
9042,6651,1550,2010
3853,5669,3450,1990
471,7235,2550,2010
4455,8438,2850,1990
5202,7957,6650,1990
2280,8421,4850,2000
5023,7114,9450,2010
2635,9005,9750,1990
862,4827,9450,2010
349,4412,5050,2000
7453,4692,8750,1990
6993,149,8950,2000
8738,8470,7750,2010
4455,5745,5150,2000
5553,7131,5950,2000
186,1039,9750,1990
1396,2650,6350,1990
9698,4124,7750,2010
8918,2476,2850,2010
7993,549,3850,2000
9469,5002,4950,2010
2129,223,8350,1990
994,205,850,2000
1301,2630,1250,2000
2842,7565,2450,2000
6477,2122,150,1990
4821,7437,350,1990
2100,5200,5450,2010
3841,2485,7750,2000
2194,7661,4250,1990
4217,4017,6950,2010
5973,5472,7150,2010
2844,1163,4550,2000
9095,8730,4250,2000
4929,2960,8150,1990
8652,5510,450,1990
2434,8704,8750,2000
2456,9336,5150,1990
7812,3477,2150,1990
7507,1707,550,2010
4909,9526,6150,2000
5052,498,7550,2010
2598,7389,4250,2000
9779,3600,550,1990
5994,5427,1250,2010
1961,3818,750,1990
7437,4629,3250,2000
2430,4376,450,2000
6019,6680,9150,1990
7552,7540,3550,2000
6507,2047,850,2000
3676,2588,150,2000
3948,965,4350,2010
2826,7905,8550,2010
2544,6457,6650,2010
3521,8990,3350,2010
1894,846,650,1990
8284,9253,4650,2010
889,5642,3350,2010
1312,4332,6550,2010
3630,7884,3150,2000
3885,4125,1450,2000
5141,80,550,2000
57,5442,750,2000
7170,4120,1750,1990
1138,3893,2650,2010
5353,2790,9850,1990
4879,6960,2250,1990
8206,6800,5850,2010
6334,9020,4750,2000
6959,1894,4950,2000
9858,3968,5950,2000
4848,9112,3650,2010
2468,3979,5450,2000
3883,330,1050,2010
614,3132,5250,2000
1894,9025,8350,2000
4662,2874,3650,2010
5752,7279,650,2000
6701,9649,5750,1990
7447,5231,3750,2000
6608,1401,4050,1990
4146,2485,9750,2010
1923,2809,2850,2010
7738,3828,5150,2010
3074,3102,9350,2010
2177,5320,2150,2010
3597,4851,3650,1990
435,4685,4250,1990
8475,5373,9550,1990
8435,2697,5050,2000
6377,3714,8950,1990
6016,4814,9450,2010
5524,6273,4550,2010
3349,8317,9350,2000
8467,7854,2150,1990
1878,5651,5050,2000
4953,2638,7450,2010
1252,5534,7350,2000
8731,7958,150,1990
5856,4476,650,2010
59,5015,1650,2000
8961,524,4850,1990
8158,9315,1450,1990
1894,8476,3050,2010
6701,7492,9250,2010
8111,8159,8650,1990
5219,9855,7750,2000
712,3379,8650,1990
9888,4176,2550,1990
6374,7739,8650,2000
9556,9393,7250,2010
4249,5500,3250,1990
7165,2128,4250,1990
3396,7324,5150,1990
2982,2354,5150,1990
8017,7932,8350,1990
2139,6450,3250,1990
4750,8390,2650,2000
3359,9869,4250,1990
284,9729,1950,2000
7671,1679,9550,2010
3940,9186,5950,1990
2071,3102,450,2010
3488,3653,3450,1990
9015,5030,2450,1990
6389,9390,50,2010
9001,6528,7150,2000
5148,5948,3450,2010
942,8568,50,2010
3975,3673,1950,2000
5743,1490,1050,2010
5939,6624,2250,2010
3522,239,7750,2000
1069,5899,3250,2010
5613,4162,4650,2000
7476,451,5150,2000
701,5971,9450,2010
209,3356,1850,1990
3069,6400,1250,1990
8551,5363,2050,1990
6285,6537,4550,2010
9333,466,3850,2010
4131,8994,8350,1990
8665,4478,2050,2000
8493,67,7250,1990
6617,5926,4750,1990
8883,4527,8950,2000
8413,7205,8550,1990
9785,4028,6450,1990
3890,3983,8550,1990
7271,1773,9150,1990
1706,9010,5350,1990
7072,1265,8850,2000
2841,763,4650,2010
8331,4654,9050,2000
7209,2488,9050,1990
4848,7367,7850,2010
8907,5648,1850,2010
1917,5244,650,2010
453,7658,5050,2000
4756,4291,8150,2010
8338,569,9850,2010
3392,4946,8850,2000
363,2241,6450,1990
453,1175,150,1990
5622,7359,9250,1990
2763,968,8050,2010
6326,5521,3050,2010
5948,3926,4750,1990
9740,344,5750,2010
4156,4981,6350,1990
9907,1785,7650,2010
668,8820,2450,2010
2944,9898,250,2010
2287,3783,3050,1990
3886,3043,6950,1990
5251,5543,3250,2000
2752,6850,8450,2000
4767,636,3550,2010
3305,8269,9350,1990
6446,4222,2350,2000
6162,6872,950,2010
8232,4128,2650,2000
3360,5548,2950,2000
5506,4407,6550,1990
5473,3119,2050,2000
5672,1587,1750,1990
6405,5071,9450,1990
6382,2927,2350,1990
52,7113,7350,1990
4819,3754,5650,2010
9163,5715,5350,2000
8792,3220,8250,2010
8605,8262,1350,1990
4848,5062,3950,1990
8902,9842,1350,2010
9686,3394,5650,1990
9668,6757,9550,2000
8528,1406,3250,1990
7495,9317,6350,1990
7367,8496,1050,2010
8182,6061,6050,2010
8460,9645,4750,2000
7825,5725,9050,1990
7470,9888,9450,2000
1060,822,5250,1990
2166,5099,4550,2010
3210,6935,950,1990
8624,1267,1850,1990
6564,4596,6450,1990
7963,3068,3350,2010
9115,5142,6250,1990
4896,8823,950,2010
6324,8528,9450,2000
1924,6055,5550,2000
690,9388,2250,2010
946,1529,9850,2000
5858,5301,2850,2000
5598,2185,4350,1990
2689,2276,4450,2000
8305,8440,9050,2010
5522,8806,7750,1990
1889,5075,7850,2000
5631,407,850,2010
5274,9671,6450,2010
6000,6030,4650,2010
123,3785,4550,2000
1613,3264,9850,1990
5219,4037,3050,1990
8883,2472,7850,1990
3889,6916,8250,1990
6911,1789,3350,1990
1867,4868,3950,2010
631,1937,6150,1990
216,6097,3750,1990
5918,5507,3850,1990
6515,1764,250,2000
3999,5744,7850,2010
9935,9276,9350,2000
359,1630,1950,2010
6167,5999,3550,2010
4314,6797,4650,2010
7261,4112,8750,2000
1521,3058,750,2010
7672,1118,7750,1990
4072,6904,6850,2010
6450,216,3350,2000
4378,9760,5450,2000
9651,7556,5750,1990
6495,7791,6850,1990
9136,9237,8450,1990
8064,8938,1550,2000
4154,8203,5750,2010
533,455,8250,2000
6883,6862,9350,2000
3025,4457,8850,2010
1808,4034,3750,1990
834,7702,4250,2010
5447,5674,6450,2000
205,6664,350,2010
4400,9649,9450,2010
3035,7828,3350,2000
7690,1393,6750,2010
897,4666,8150,2010
6634,5197,6550,2000
579,8714,9050,1990
120,1840,6150,1990
9213,1995,9750,1990
6452,6026,6950,2010
7155,5612,4450,2010
9384,2852,5950,1990
5607,6089,2250,2010
3947,4781,2450,2010
9696,2222,8450,1990
1119,5166,9050,2010
2946,5749,9050,1990
9706,8594,1950,2000
8893,4343,3050,2000
2046,4115,9050,2010
8632,5203,8650,1990
2963,691,5050,2010
9462,8944,4250,1990
3609,3010,2750,2010
7477,8274,9950,2010
5353,7385,5050,2010
606,9005,3950,2000
1334,7093,2250,2000
215,6707,7550,1990
1654,3885,850,2010
2555,7460,1450,1990
3154,5852,6650,2010
6875,3966,9550,2000
1560,5729,7850,2010
1504,7766,4650,1990
9104,7147,750,2010
8367,5123,6150,1990
9607,9286,9350,2010
1961,5123,8550,2010
664,4132,9950,2000
2129,8021,2450,2000
8244,745,9150,2010
2908,6318,5950,2000
407,5659,9850,2000
2308,3700,150,2010
282,7372,5750,2000
6207,4011,3850,1990
7956,2028,3250,1990
5965,730,9550,2010
2508,3955,3250,2010
9097,592,1950,1990
6531,9970,5750,1990
5652,7816,450,1990
9317,6934,7650,1990
6135,2438,8250,2000
7999,75,8150,2010
6892,3572,2350,2000
156,1822,2150,2010
104,599,1450,2010
4969,4770,9350,2000
7853,7790,750,2000
2541,858,9650,1990
273,1794,3250,1990
4304,8940,7150,2010
4251,928,5050,1990
6485,1780,3750,2000
6065,7686,8150,1990
3630,4485,4350,2000
7803,4081,9650,2010
8169,4126,8250,2000
7349,7152,5550,1990
9550,3522,950,2010
8311,888,9150,2010
759,7463,450,1990
4018,4129,2850,2000
24,3633,9050,2000
2435,8823,5850,2000
3658,7087,9750,2010
5490,7152,6950,1990
3935,9453,4450,2000
405,5701,2550,1990
1267,0,50,2010
3674,9171,9850,1990
4242,5131,9650,1990
9935,6010,1050,2000
4479,2045,50,2010
9411,2251,8450,2010
2429,1434,6650,1990
4676,8843,7150,1990
2765,5452,4750,2000
9914,8630,3350,2000
6723,9726,5650,2010
8444,8904,2750,2010
7642,8482,9550,2000
3066,1412,8650,2000
6471,1067,2650,2010
7748,8418,6550,1990
5806,1289,850,1990
6110,7687,2050,2010
8933,65,3850,2000
9129,4204,5750,2010
8926,6886,8950,1990
2220,2913,1450,2000
2176,7636,7950,2000
7922,5767,550,2000
9274,254,7350,2010
8031,7191,9750,1990
117,4016,5950,2000
696,7094,3650,1990
2147,3076,5250,2010
2114,8676,50,2010
4453,5795,5150,2000
389,2885,4750,1990
865,494,6750,2010
6716,8994,650,1990
304,538,5850,1990
8039,9834,150,1990
7865,7478,9750,2000
6593,5272,4150,2000
3386,8762,6150,2010
6151,621,9750,1990
3971,4245,550,2000
6215,9247,8950,2000
4228,8702,250,2010
3788,2785,4250,1990
6542,5,4350,1990
4336,6473,4250,2000
4417,4273,7750,2000
8299,2467,550,2010
3657,7338,6750,2010
4920,4184,950,2010
3800,8930,250,1990
5483,1870,6450,1990
5687,5817,3250,2010
3561,8969,6350,1990
829,1696,3850,2000
8655,8010,5050,2010
482,1485,8350,1990
6605,8924,2150,2000
4434,5139,1150,2010
8221,4389,8050,2000
6138,3572,3750,1990
6689,1303,2850,1990
6943,654,4450,1990
808,7360,6350,2010
3410,7524,550,2000
2362,9737,1650,1990
6290,8221,5850,2010
877,2846,6950,1990
3099,476,7450,2010
2597,5470,7050,2000
1888,5135,550,2000
5799,1306,2850,2010
1015,732,5650,1990
2200,7759,750,2000
3090,8639,2650,2000
6863,7652,9650,2000
6932,8142,5650,2010
4665,5213,7550,2000
6364,2416,8650,1990
8837,9746,6750,2000
5641,5515,8650,2000
2131,3863,1650,2000
1541,5736,5050,2000
4181,2387,2950,1990
8650,6111,6150,2000
5617,3968,1950,2000
382,9161,6050,2000
395,7772,9650,2000
5594,8476,1250,2000
3380,1227,4150,1990
5752,5754,5750,1990
3043,4531,7350,2010
217,67,4650,2010
333,3349,4050,1990
9939,446,7650,2010
142,2457,8050,2000
4768,299,5550,2000
7571,9177,7250,2010
3232,3973,9250,2000
9643,6063,1450,2010
5337,9700,5850,2010
4855,6314,6050,2000
3235,9824,7150,1990
8173,5913,750,2010
4797,5908,7050,1990
8938,9830,1650,1990
6326,6639,9650,2010
6371,4021,3550,1990
2885,2094,9550,2000
5218,3382,9750,1990
6762,8987,9250,2010
2693,7631,1350,2010
9743,2537,3750,2010
663,187,1250,2000
118,990,8250,1990
931,2959,8950,2000
9636,3335,1450,1990
5438,8385,8050,2010
4390,9063,950,1990
9849,7204,8550,1990
5648,6948,4650,2000
1531,6073,2250,1990
2476,7839,3450,2010
3330,8310,6650,2010
2835,259,9650,1990
1979,1470,9250,2010
5903,6985,6450,2000
7639,492,1650,2000
3983,2350,750,2010
3215,9649,1450,1990
1036,9140,250,2010
662,6103,1850,2010
5896,2081,8050,2000
6090,9580,7450,1990
2629,3928,850,1990
5234,1309,6350,2000
4510,9104,7650,2010
2425,8673,8250,2010
8227,3974,150,2000
9744,6393,9150,1990
6649,4815,8850,2010
6259,9674,5550,2000
1907,769,4250,1990
8851,1300,1650,2010
5255,8598,9650,2000
6008,3252,8250,1990
8285,380,6850,2010
5436,6897,250,1990
4521,1719,1550,1990
4093,7371,1850,2010
2490,8734,9950,2010
7748,3129,2150,2010
4131,9159,8250,1990
3987,8449,8350,1990
6596,6940,1250,2000
9378,4338,7050,2010
7717,8166,7750,1990
2077,7009,1450,2010
3379,8111,9050,2000
8031,5691,6450,2000
2213,9647,2350,2000
575,4354,2850,1990
933,1271,8850,1990
3261,7258,550,2010
7763,8830,4450,2000
8948,1549,5550,1990
4071,4238,7450,2010
68,9701,8050,2010
5938,1551,7850,2000
6121,7043,8050,1990
9857,6129,2650,2010
7377,9666,9050,1990
689,7555,5250,2010
2815,354,950,2000
7386,9520,8050,2010
1876,7567,850,1990
3872,6403,3750,2000
2556,3207,950,1990
450,6532,5850,2000
2337,3869,5750,2010
5313,4611,4650,2010
540,7952,4550,2010
3125,7894,4750,1990
6204,2230,750,1990
1124,6267,3750,2000
3461,6287,8150,2010
465,7373,4250,1990
317,1989,7950,1990
4647,2281,7650,2000
2140,7344,350,1990
8203,7519,7150,2010
6436,932,3850,2000
5153,3409,1250,2000
4411,1578,3250,1990
5930,2199,2850,1990
125,4038,8750,2010
294,7273,4750,1990
3052,532,2050,2000
2121,398,5850,1990
2472,5336,4150,2010
1629,1628,8550,1990
1918,2511,1350,1990
9648,8096,6950,1990
4157,1560,1550,2010
6793,3295,4450,2010
7257,6902,9150,2010
5845,7577,6550,2000
9990,4969,4350,1990
864,7864,3350,1990
5469,4362,5750,2000
3418,4163,2550,1990
2758,4277,2250,2010
8158,1547,2650,2010
708,9560,7950,2010
4914,5247,5450,2000
9864,2907,1050,1990
3310,3357,5450,2010
5887,7836,8250,2000
5863,7578,1250,1990
5079,1515,8950,2010
3195,3055,6250,1990
3277,677,750,1990
4211,6873,1750,2000
6296,7894,3750,2010
188,172,8450,2010
5729,1387,9750,1990
4940,3202,1050,2000
6054,1023,9750,1990
6082,6625,1850,1990
6844,7925,7550,1990
9881,898,1750,2010
2413,7860,3650,1990
8493,4821,4550,2000
8436,8218,6050,1990
3990,8408,4950,1990
5201,1532,2050,1990
3574,6870,9650,1990
6680,6033,4350,2000
1183,4943,9150,1990
4465,7604,450,2000
6860,4083,7950,2000
6220,9311,2150,1990
6821,2735,2350,1990
4112,533,2550,1990
2369,147,50,2000
1456,6894,9650,2010
3376,5230,6650,1990
8247,1796,3650,1990
4030,7617,9850,2010
7262,2874,7350,1990
4465,5481,8350,1990
9258,4753,3850,2000
3516,4523,1950,2010
5476,3620,950,2010
4483,7199,5750,1990
7863,6624,4150,1990
463,7122,5350,2010
3740,5626,7550,1990
2041,9233,3750,2010
