id:id,city:string,state,country:string
7771,city17,state2,country0
7772,city2,state1,country1
7773,city11,state8,country2
7774,city9,state3,country4
7775,city2,state7,country1
7776,city1,state3,country2
7777,city13,state5,country0
7778,city9,state9,country3
7779,city1,state3,country0
7780,city9,state2,country3
7781,city9,state5,country0
7782,city14,state1,country1
7783,city2,state2,country1
7784,city9,state0,country2
7785,city7,state9,country3
7786,city10,state0,country1
7787,city9,state6,country0
7788,city19,state8,country2
7789,city11,state0,country3
7790,city16,state8,country2
7791,city7,state9,country0
7792,city11,state2,country1
7793,city19,state5,country0
7794,city15,state2,country0
7795,city18,state8,country0
7796,city11,state7,country2
7797,city14,state0,country3
7798,city17,state7,country3
7799,city15,state0,country3
7800,city7,state8,country1
7801,city8,state8,country1
7802,city19,state4,country2
7803,city8,state7,country3
7804,city16,state5,country3
7805,city12,state7,country2
7806,city18,state6,country0
7807,city15,state2,country1
7808,city13,state3,country4
7809,city4,state4,country2
7810,city5,state9,country2
7811,city10,state7,country2
7812,city9,state2,country1
7813,city13,state5,country0
7814,city10,state4,country2
7815,city18,state2,country1
7816,city19,state7,country3
7817,city13,state2,country3
7818,city9,state6,country3
7819,city15,state0,country3
7820,city5,state5,country0
7821,city5,state3,country1
7822,city0,state5,country3
7823,city2,state0,country4
7824,city12,state0,country0
7825,city10,state4,country1
7826,city10,state9,country1
7827,city7,state2,country0
7828,city3,state0,country2
7829,city7,state0,country0
7830,city8,state8,country1
7831,city7,state3,country3
7832,city14,state5,country0
7833,city9,state2,country4
7834,city15,state4,country4
7835,city1,state4,country4
7836,city10,state5,country1
7837,city9,state6,country3
7838,city5,state0,country3
7839,city19,state7,country1
7840,city5,state5,country0
7841,city7,state1,country1
7842,city4,state7,country3
7843,city5,state3,country1
7844,city9,state6,country4
7845,city18,state5,country4
7846,city16,state4,country4
7847,city14,state9,country3
7848,city7,state3,country4
7849,city3,state8,country1
7850,city9,state3,country1
7851,city4,state9,country1
7852,city8,state0,country2
7853,city4,state6,country0
7854,city11,state2,country1
7855,city1,state0,country2
7856,city16,state6,country2
7857,city5,state0,country2
7858,city5,state7,country1
7859,city13,state0,country0
7860,city12,state7,country1
7861,city14,state3,country3
7862,city7,state4,country1
7863,city9,state8,country1
7864,city12,state7,country3
7865,city18,state8,country2
7866,city6,state1,country4
7867,city17,state6,country3
7868,city0,state2,country0
7869,city8,state8,country3
7870,city7,state0,country1
7871,city9,state2,country3
7872,city7,state8,country4
7873,city0,state2,country4
7874,city11,state6,country0
7875,city5,state5,country3
7876,city2,state1,country1
7877,city0,state4,country1
7878,city10,state8,country4
7879,city5,state2,country3
7880,city13,state8,country2
7881,city2,state2,country3
7882,city0,state9,country0
7883,city3,state9,country4
7884,city7,state7,country1
7885,city12,state3,country1
7886,city18,state0,country0
7887,city18,state5,country1
7888,city0,state2,country2
7889,city7,state0,country0
7890,city12,state9,country1
7891,city10,state8,country1
7892,city8,state2,country4
7893,city17,state2,country3
7894,city12,state0,country4
7895,city1,state3,country0
7896,city6,state7,country2
7897,city9,state8,country0
7898,city13,state6,country1
7899,city12,state6,country2
7900,city6,state8,country2
7901,city0,state3,country2
7902,city9,state1,country0
7903,city18,state2,country4
7904,city18,state3,country1
7905,city17,state7,country0
7906,city1,state1,country2
7907,city9,state3,country1
7908,city17,state1,country3
7909,city4,state5,country2
7910,city10,state8,country0
7911,city17,state4,country4
7912,city1,state8,country0
7913,city8,state5,country2
7914,city15,state6,country4
7915,city9,state3,country1
7916,city7,state6,country4
7917,city9,state2,country2
7918,city2,state0,country0
7919,city7,state6,country0
7920,city18,state1,country0
7921,city16,state4,country2
7922,city14,state5,country0
7923,city5,state2,country1
7924,city7,state0,country0
7925,city18,state2,country2
7926,city11,state0,country0
7927,city6,state4,country0
7928,city8,state0,country3
7929,city19,state1,country0
7930,city0,state6,country3
7931,city9,state0,country1
7932,city15,state1,country4
7933,city16,state3,country2
7934,city17,state4,country0
7935,city0,state3,country2
7936,city8,state9,country0
7937,city5,state2,country0
7938,city6,state8,country2
7939,city9,state3,country2
7940,city7,state9,country0
7941,city11,state9,country0
7942,city0,state3,country0
7943,city4,state4,country0
7944,city0,state8,country3
7945,city14,state4,country0
7946,city18,state6,country2
7947,city6,state0,country4
7948,city9,state3,country0
7949,city13,state6,country1
7950,city19,state7,country4
7951,city16,state1,country3
7952,city1,state2,country4
7953,city16,state5,country0
7954,city12,state0,country3
7955,city7,state1,country4
7956,city15,state5,country0
7957,city8,state5,country4
7958,city2,state3,country3
7959,city2,state9,country3
7960,city2,state8,country0
7961,city19,state5,country0
7962,city7,state5,country1
7963,city4,state1,country1
7964,city7,state2,country0
7965,city4,state3,country1
7966,city10,state6,country4
7967,city15,state8,country1
7968,city17,state6,country0
7969,city8,state6,country1
7970,city15,state8,country4
7971,city17,state2,country1
7972,city2,state2,country2
7973,city2,state9,country3
7974,city9,state5,country3
7975,city13,state3,country2
7976,city13,state7,country3
7977,city6,state5,country3
7978,city8,state0,country0
7979,city11,state4,country3
7980,city1,state4,country4
7981,city6,state1,country0
7982,city0,state0,country3
7983,city7,state6,country0
7984,city7,state8,country1
7985,city19,state6,country1
7986,city0,state7,country4
7987,city17,state2,country2
7988,city12,state4,country2
7989,city9,state1,country2
7990,city1,state0,country4
7991,city0,state6,country4
7992,city17,state7,country4
7993,city17,state4,country4
7994,city7,state9,country1
7995,city9,state2,country2
7996,city0,state9,country4
7997,city5,state4,country3
7998,city12,state8,country1
7999,city14,state6,country3
8000,city1,state9,country1
8001,city18,state3,country2
8002,city17,state1,country1
8003,city17,state9,country2
8004,city13,state2,country2
8005,city3,state4,country1
8006,city7,state1,country0
8007,city12,state5,country1
8008,city6,state4,country1
8009,city7,state7,country0
8010,city9,state6,country0
8011,city13,state6,country3
8012,city16,state0,country2
8013,city19,state2,country4
8014,city10,state5,country3
8015,city16,state9,country4
8016,city0,state3,country0
8017,city19,state3,country1
8018,city16,state3,country1
8019,city10,state5,country0
8020,city4,state5,country2
8021,city11,state7,country1
8022,city16,state2,country0
8023,city18,state7,country4
8024,city7,state5,country0
8025,city10,state6,country2
8026,city7,state5,country1
8027,city17,state1,country3
8028,city3,state9,country3
8029,city0,state9,country1
8030,city2,state0,country0
8031,city10,state9,country2
8032,city10,state1,country1
8033,city4,state9,country2
8034,city1,state8,country3
8035,city5,state3,country1
8036,city11,state2,country1
8037,city4,state9,country3
8038,city13,state7,country3
8039,city4,state5,country2
8040,city5,state6,country3
8041,city1,state7,country4
8042,city10,state2,country1
8043,city16,state5,country1
8044,city13,state2,country1
8045,city7,state6,country0
8046,city0,state2,country0
8047,city15,state8,country2
8048,city14,state0,country1
8049,city4,state4,country3
8050,city17,state2,country1
8051,city16,state6,country1
8052,city14,state3,country0
8053,city16,state3,country4
8054,city9,state3,country3
8055,city12,state1,country4
8056,city10,state4,country2
8057,city1,state1,country1
8058,city3,state1,country0
8059,city6,state8,country1
8060,city5,state1,country3
8061,city13,state9,country3
8062,city8,state3,country1
8063,city13,state1,country2
8064,city9,state0,country1
8065,city13,state5,country2
8066,city7,state8,country1
8067,city16,state5,country0
8068,city18,state1,country0
8069,city4,state4,country0
8070,city12,state0,country1
8071,city7,state1,country4
8072,city16,state8,country1
8073,city12,state5,country0
8074,city12,state5,country2
8075,city13,state5,country3
8076,city15,state0,country3
8077,city0,state5,country3
8078,city7,state8,country4
8079,city16,state8,country1
8080,city2,state2,country4
8081,city4,state6,country3
8082,city11,state4,country1
8083,city4,state7,country3
8084,city6,state0,country4
8085,city10,state9,country4
8086,city13,state2,country2
8087,city18,state1,country1
8088,city14,state5,country0
8089,city5,state7,country0
8090,city17,state0,country4
8091,city8,state2,country1
8092,city1,state5,country2
8093,city9,state6,country0
8094,city1,state8,country1
8095,city17,state9,country4
8096,city6,state9,country2
8097,city13,state5,country2
8098,city1,state7,country3
8099,city3,state3,country1
8100,city2,state9,country0
8101,city11,state3,country1
8102,city18,state9,country3
8103,city12,state1,country3
8104,city13,state1,country4
8105,city8,state0,country3
8106,city0,state3,country1
8107,city14,state5,country3
8108,city6,state4,country0
8109,city0,state2,country3
8110,city11,state1,country0
8111,city18,state3,country3
8112,city3,state4,country4
8113,city12,state1,country2
8114,city18,state8,country1
8115,city2,state4,country0
8116,city3,state8,country3
8117,city8,state5,country0
8118,city6,state5,country1
8119,city1,state7,country0
8120,city8,state1,country1
8121,city14,state9,country1
8122,city6,state0,country4
8123,city16,state9,country1
8124,city1,state8,country3
8125,city6,state8,country2
8126,city3,state0,country2
8127,city14,state9,country1
8128,city13,state1,country2
8129,city15,state8,country4
8130,city4,state1,country3
8131,city17,state7,country0
8132,city7,state4,country3
8133,city11,state6,country3
8134,city4,state3,country2
8135,city1,state8,country4
8136,city15,state0,country0
8137,city14,state8,country2
8138,city11,state6,country2
8139,city3,state8,country1
8140,city10,state2,country4
8141,city1,state3,country4
8142,city11,state3,country2
8143,city9,state4,country4
8144,city17,state4,country4
8145,city13,state5,country0
8146,city5,state1,country2
8147,city4,state2,country1
8148,city0,state1,country3
8149,city13,state3,country2
8150,city6,state2,country4
8151,city2,state6,country2
8152,city7,state1,country2
8153,city3,state9,country2
8154,city3,state4,country3
8155,city7,state4,country0
8156,city15,state2,country4
8157,city2,state1,country0
8158,city15,state6,country0
8159,city7,state2,country1
8160,city1,state1,country3
8161,city7,state8,country3
8162,city19,state8,country0
8163,city16,state3,country0
8164,city14,state2,country3
8165,city14,state1,country0
8166,city3,state9,country4
8167,city15,state5,country3
8168,city1,state4,country0
8169,city0,state8,country3
8170,city9,state1,country1
8171,city12,state8,country3
8172,city6,state4,country0
8173,city5,state4,country1
8174,city1,state7,country2
8175,city1,state6,country0
8176,city5,state0,country3
8177,city16,state0,country0
8178,city1,state0,country2
8179,city14,state6,country4
8180,city15,state8,country1
8181,city18,state9,country3
8182,city18,state9,country0
8183,city5,state4,country0
8184,city16,state5,country2
8185,city16,state0,country0
8186,city1,state7,country2
8187,city12,state1,country1
8188,city16,state2,country3
8189,city9,state2,country2
8190,city16,state2,country1
8191,city4,state4,country3
8192,city16,state6,country0
8193,city0,state3,country4
8194,city7,state5,country2
8195,city16,state7,country3
8196,city3,state2,country3
8197,city6,state6,country3
8198,city2,state0,country1
8199,city1,state8,country0
8200,city9,state3,country1
8201,city7,state0,country2
8202,city2,state3,country4
8203,city14,state2,country0
8204,city16,state8,country4
8205,city9,state3,country4
8206,city12,state3,country2
8207,city17,state4,country1
8208,city1,state5,country4
8209,city16,state9,country2
8210,city9,state4,country3
8211,city18,state4,country3
8212,city10,state4,country0
8213,city17,state5,country1
8214,city1,state3,country4
8215,city6,state2,country3
8216,city4,state0,country0
8217,city12,state8,country4
8218,city16,state3,country1
8219,city10,state4,country0
8220,city15,state9,country1
8221,city2,state6,country3
8222,city17,state7,country4
8223,city7,state0,country2
8224,city4,state3,country0
8225,city9,state3,country4
8226,city2,state3,country0
8227,city4,state0,country2
8228,city14,state7,country4
8229,city5,state0,country2
8230,city19,state4,country4
8231,city3,state5,country2
8232,city9,state0,country4
8233,city18,state8,country3
8234,city15,state0,country4
8235,city2,state9,country1
8236,city1,state5,country2
8237,city14,state4,country1
8238,city2,state5,country3
8239,city7,state0,country2
8240,city7,state0,country4
8241,city14,state3,country0
8242,city5,state5,country2
8243,city11,state5,country2
8244,city18,state0,country2
8245,city8,state1,country4
8246,city10,state9,country1
8247,city15,state4,country0
8248,city19,state4,country3
8249,city9,state4,country1
8250,city19,state8,country2
8251,city2,state4,country3
8252,city2,state6,country2
8253,city7,state7,country3
8254,city2,state0,country1
8255,city13,state2,country3
8256,city11,state9,country3
8257,city2,state5,country0
8258,city17,state5,country0
8259,city4,state6,country4
8260,city14,state0,country2
8261,city7,state3,country0
8262,city1,state5,country4
8263,city10,state6,country3
8264,city12,state1,country3
8265,city12,state6,country4
8266,city10,state2,country3
8267,city8,state3,country0
8268,city7,state8,country1
8269,city17,state3,country2
8270,city10,state2,country2
8271,city10,state8,country4
8272,city3,state6,country3
8273,city3,state7,country2
8274,city3,state2,country3
8275,city14,state9,country3
8276,city5,state5,country4
8277,city10,state2,country2
8278,city9,state9,country1
8279,city2,state4,country4
8280,city10,state7,country4
8281,city6,state7,country0
8282,city17,state8,country1
8283,city18,state2,country0
8284,city9,state6,country2
8285,city17,state6,country0
8286,city19,state2,country3
8287,city8,state8,country2
8288,city11,state2,country1
8289,city18,state6,country3
8290,city16,state4,country0
8291,city19,state4,country0
8292,city17,state4,country4
8293,city19,state3,country0
8294,city6,state0,country0
8295,city5,state9,country2
8296,city15,state2,country3
8297,city13,state5,country1
8298,city12,state4,country0
8299,city13,state2,country3
8300,city9,state9,country1
8301,city18,state1,country3
8302,city19,state8,country0
8303,city9,state1,country4
8304,city3,state1,country2
8305,city8,state4,country2
8306,city18,state0,country0
8307,city3,state7,country0
8308,city0,state9,country4
8309,city5,state3,country3
8310,city10,state7,country3
8311,city7,state1,country1
8312,city9,state0,country3
8313,city3,state4,country2
8314,city9,state6,country2
8315,city5,state9,country0
8316,city14,state0,country1
8317,city11,state7,country4
8318,city15,state0,country2
8319,city10,state5,country1
8320,city8,state8,country4
8321,city13,state3,country2
8322,city8,state6,country1
8323,city2,state2,country3
8324,city6,state6,country0
8325,city16,state7,country4
8326,city14,state4,country0
8327,city11,state9,country2
8328,city11,state4,country0
8329,city5,state7,country1
8330,city14,state7,country0
8331,city8,state4,country1
8332,city5,state1,country2
8333,city4,state3,country2
8334,city8,state2,country3
8335,city6,state1,country2
8336,city11,state3,country1
8337,city2,state2,country3
8338,city6,state4,country2
8339,city0,state0,country4
8340,city14,state8,country4
8341,city9,state4,country2
8342,city18,state3,country2
8343,city4,state0,country4
8344,city14,state2,country0
8345,city6,state0,country4
8346,city0,state1,country0
8347,city6,state4,country2
8348,city7,state4,country2
8349,city11,state0,country3
8350,city19,state6,country2
8351,city6,state1,country0
8352,city0,state4,country0
8353,city7,state6,country4
8354,city2,state5,country4
8355,city15,state7,country1
8356,city3,state7,country4
8357,city15,state2,country2
8358,city16,state7,country0
8359,city6,state9,country0
8360,city12,state9,country0
8361,city2,state3,country4
8362,city8,state3,country4
8363,city15,state1,country4
8364,city7,state3,country2
8365,city1,state6,country0
8366,city15,state1,country4
8367,city1,state7,country4
8368,city3,state3,country0
8369,city14,state7,country3
8370,city9,state0,country1
8371,city11,state7,country0
8372,city6,state7,country2
8373,city12,state6,country0
8374,city0,state4,country4
8375,city8,state0,country0
8376,city14,state1,country4
8377,city7,state6,country4
8378,city10,state5,country1
8379,city13,state9,country3
8380,city17,state9,country1
8381,city14,state1,country2
8382,city16,state4,country1
8383,city19,state9,country4
8384,city2,state4,country0
8385,city10,state4,country3
8386,city18,state2,country4
8387,city17,state1,country3
8388,city1,state1,country3
8389,city1,state4,country0
8390,city13,state0,country4
8391,city3,state3,country2
8392,city17,state4,country4
8393,city12,state2,country3
8394,city11,state6,country3
8395,city1,state6,country4
8396,city2,state8,country4
8397,city13,state9,country2
8398,city8,state0,country4
8399,city3,state0,country0
8400,city9,state1,country3
8401,city18,state3,country4
8402,city14,state3,country4
8403,city18,state8,country2
8404,city9,state6,country0
8405,city13,state9,country0
8406,city2,state9,country0
8407,city18,state4,country4
8408,city15,state7,country2
8409,city7,state7,country3
8410,city3,state5,country3
8411,city7,state4,country1
8412,city16,state0,country3
8413,city4,state9,country2
8414,city3,state3,country3
8415,city8,state7,country3
8416,city16,state0,country4
8417,city16,state8,country0
8418,city10,state3,country2
8419,city4,state8,country0
8420,city8,state8,country1
8421,city18,state0,country4
8422,city19,state7,country0
8423,city15,state0,country0
8424,city1,state6,country3
8425,city2,state1,country0
8426,city17,state2,country0
8427,city14,state5,country1
8428,city18,state9,country2
8429,city19,state6,country0
8430,city3,state1,country1
8431,city8,state1,country2
8432,city10,state8,country2
8433,city12,state8,country1
8434,city14,state5,country3
8435,city2,state7,country4
8436,city16,state9,country0
8437,city13,state3,country0
8438,city9,state2,country3
8439,city17,state7,country0
8440,city10,state4,country0
8441,city14,state8,country0
8442,city4,state9,country0
8443,city5,state9,country4
8444,city18,state3,country0
8445,city6,state7,country2
8446,city16,state5,country1
8447,city13,state8,country2
8448,city15,state1,country4
8449,city16,state1,country2
8450,city19,state0,country3
8451,city1,state4,country4
8452,city2,state8,country0
8453,city11,state8,country4
8454,city4,state6,country1
8455,city16,state1,country2
8456,city0,state1,country3
8457,city5,state4,country4
8458,city3,state0,country2
8459,city14,state4,country4
8460,city3,state9,country1
8461,city15,state6,country1
8462,city16,state9,country4
8463,city10,state5,country1
8464,city9,state6,country3
8465,city11,state2,country2
8466,city12,state2,country4
8467,city6,state9,country1
8468,city7,state0,country1
8469,city19,state3,country3
8470,city17,state7,country4
8471,city14,state7,country0
8472,city18,state6,country3
8473,city10,state0,country1
8474,city8,state2,country3
8475,city11,state9,country0
8476,city5,state2,country4
8477,city14,state3,country3
8478,city5,state3,country0
8479,city4,state2,country1
8480,city7,state8,country2
8481,city16,state8,country1
8482,city15,state2,country2
8483,city18,state2,country3
8484,city17,state5,country0
8485,city8,state8,country3
8486,city1,state6,country3
8487,city10,state8,country4
8488,city4,state0,country1
8489,city19,state9,country0
8490,city10,state4,country3
8491,city4,state5,country3
8492,city19,state4,country4
8493,city12,state4,country1
8494,city1,state6,country4
8495,city12,state0,country3
8496,city18,state8,country1
8497,city5,state2,country2
8498,city8,state9,country3
8499,city4,state4,country0
8500,city12,state8,country3
8501,city19,state7,country2
8502,city18,state3,country2
8503,city14,state8,country0
8504,city12,state8,country1
8505,city10,state2,country0
8506,city9,state0,country0
8507,city7,state9,country1
8508,city2,state7,country2
8509,city12,state9,country3
8510,city2,state7,country4
8511,city1,state6,country1
8512,city10,state7,country3
8513,city19,state4,country2
8514,city19,state3,country0
8515,city16,state6,country3
8516,city12,state8,country3
8517,city12,state3,country3
8518,city15,state3,country2
8519,city17,state4,country0
8520,city17,state2,country1
8521,city18,state4,country4
8522,city14,state9,country3
8523,city18,state5,country3
8524,city0,state9,country1
8525,city18,state8,country3
8526,city12,state7,country1
8527,city18,state4,country2
8528,city7,state9,country2
8529,city15,state2,country1
8530,city14,state1,country0
8531,city14,state8,country2
8532,city11,state2,country2
8533,city7,state8,country2
8534,city18,state0,country0
8535,city16,state1,country4
8536,city2,state6,country1
8537,city9,state2,country4
8538,city13,state8,country0
8539,city0,state0,country4
8540,city0,state2,country1
8541,city16,state1,country0
8542,city1,state7,country0
8543,city15,state1,country1
8544,city9,state8,country3
8545,city2,state2,country4
8546,city9,state0,country1
8547,city2,state6,country4
8548,city3,state0,country1
8549,city9,state3,country3
8550,city13,state4,country2
8551,city13,state5,country3
8552,city18,state1,country1
8553,city10,state8,country4
8554,city12,state0,country3
8555,city11,state2,country4
8556,city2,state2,country4
8557,city8,state8,country1
8558,city1,state4,country0
8559,city12,state1,country0
8560,city7,state3,country4
8561,city0,state3,country2
8562,city0,state2,country1
8563,city6,state6,country4
8564,city3,state4,country4
8565,city14,state3,country4
8566,city8,state1,country4
8567,city2,state8,country4
8568,city5,state4,country4
8569,city13,state3,country3
8570,city7,state7,country4
8571,city7,state5,country2
8572,city0,state2,country0
8573,city15,state4,country1
8574,city15,state3,country2
8575,city8,state6,country1
8576,city11,state8,country3
8577,city1,state8,country2
8578,city16,state8,country2
8579,city16,state0,country2
8580,city16,state0,country4
8581,city17,state0,country1
8582,city17,state1,country1
8583,city19,state9,country0
8584,city19,state7,country1
8585,city1,state4,country3
8586,city8,state0,country0
8587,city4,state1,country0
8588,city15,state5,country4
8589,city14,state1,country3
8590,city2,state8,country4
8591,city19,state2,country0
8592,city7,state8,country1
8593,city1,state9,country3
8594,city14,state6,country1
8595,city7,state6,country1
8596,city1,state8,country1
8597,city6,state3,country3
8598,city2,state4,country4
8599,city2,state4,country0
8600,city5,state9,country4
8601,city0,state0,country2
8602,city7,state5,country2
8603,city3,state5,country4
8604,city14,state4,country1
8605,city16,state9,country1
8606,city2,state0,country4
8607,city19,state7,country4
8608,city0,state7,country4
8609,city16,state2,country0
8610,city10,state4,country0
8611,city18,state1,country0
8612,city14,state7,country4
8613,city8,state0,country1
8614,city5,state0,country0
8615,city16,state5,country3
8616,city17,state1,country2
8617,city8,state0,country0
8618,city16,state2,country2
8619,city14,state7,country1
8620,city5,state1,country4
8621,city16,state3,country2
8622,city1,state2,country2
8623,city3,state1,country2
8624,city16,state6,country0
8625,city10,state3,country0
8626,city8,state0,country2
8627,city15,state4,country1
8628,city3,state1,country2
8629,city18,state9,country4
8630,city11,state6,country0
8631,city9,state4,country4
8632,city1,state3,country2
8633,city6,state9,country1
8634,city15,state4,country0
8635,city11,state6,country4
8636,city17,state5,country3
8637,city1,state6,country0
8638,city9,state8,country3
8639,city18,state3,country3
8640,city17,state1,country1
8641,city4,state1,country2
8642,city4,state6,country2
8643,city18,state4,country0
8644,city15,state5,country4
8645,city12,state4,country3
8646,city8,state0,country2
8647,city12,state2,country1
8648,city2,state3,country3
8649,city12,state0,country3
8650,city4,state5,country4
8651,city6,state7,country4
8652,city2,state8,country1
8653,city16,state5,country2
8654,city9,state7,country2
8655,city9,state2,country0
8656,city18,state8,country1
8657,city4,state8,country1
8658,city1,state0,country0
8659,city18,state6,country1
8660,city3,state8,country1
8661,city13,state6,country1
8662,city18,state2,country0
8663,city2,state9,country1
8664,city4,state9,country2
8665,city0,state0,country2
8666,city13,state9,country0
8667,city16,state5,country3
8668,city13,state2,country3
8669,city10,state9,country3
8670,city5,state2,country1
8671,city3,state3,country2
8672,city19,state5,country1
8673,city15,state6,country2
8674,city14,state1,country3
8675,city4,state2,country4
8676,city2,state1,country0
8677,city9,state8,country4
8678,city0,state1,country3
8679,city8,state3,country0
8680,city2,state9,country1
8681,city18,state9,country1
8682,city12,state9,country3
8683,city4,state9,country2
8684,city18,state3,country2
8685,city8,state1,country4
8686,city4,state9,country2
8687,city9,state4,country0
8688,city3,state7,country3
8689,city17,state3,country1
8690,city19,state2,country2
8691,city4,state3,country2
8692,city11,state5,country0
8693,city12,state9,country0
8694,city14,state1,country1
8695,city3,state4,country4
8696,city7,state2,country0
8697,city16,state1,country0
8698,city17,state6,country1
8699,city7,state1,country4
8700,city16,state4,country1
8701,city11,state9,country0
8702,city8,state8,country2
8703,city7,state9,country0
8704,city15,state0,country1
8705,city14,state5,country4
8706,city19,state5,country2
8707,city13,state3,country2
8708,city17,state8,country1
8709,city5,state1,country3
8710,city9,state0,country2
8711,city14,state4,country1
8712,city7,state4,country1
8713,city14,state5,country3
8714,city13,state8,country0
8715,city9,state4,country1
8716,city0,state9,country4
8717,city3,state8,country2
8718,city10,state0,country4
8719,city5,state7,country4
8720,city12,state4,country3
8721,city8,state6,country4
8722,city6,state5,country1
8723,city1,state8,country1
8724,city18,state8,country3
8725,city19,state7,country4
8726,city9,state9,country1
8727,city18,state2,country2
8728,city8,state1,country0
8729,city8,state4,country3
8730,city0,state5,country2
8731,city4,state8,country0
8732,city8,state4,country0
8733,city9,state2,country1
8734,city12,state2,country1
8735,city9,state7,country4
8736,city2,state0,country4
8737,city8,state0,country1
8738,city18,state6,country4
8739,city15,state6,country0
8740,city5,state3,country2
8741,city9,state2,country1
8742,city17,state9,country1
8743,city2,state6,country4
8744,city0,state9,country0
8745,city6,state6,country3
8746,city10,state6,country4
8747,city1,state2,country1
8748,city6,state3,country2
8749,city6,state8,country2
8750,city13,state0,country0
8751,city8,state4,country3
8752,city8,state1,country3
8753,city7,state5,country1
8754,city4,state9,country4
8755,city19,state2,country3
8756,city18,state3,country2
8757,city0,state0,country3
8758,city15,state1,country4
8759,city2,state1,country1
8760,city13,state8,country4
8761,city10,state9,country4
8762,city19,state0,country1
8763,city12,state6,country2
8764,city2,state7,country0
8765,city7,state8,country2
8766,city0,state2,country0
8767,city2,state2,country4
8768,city19,state9,country2
8769,city10,state6,country3
8770,city11,state5,country4
8771,city3,state2,country1
8772,city9,state7,country0
8773,city3,state4,country4
8774,city9,state8,country1
8775,city6,state5,country1
8776,city8,state6,country3
8777,city4,state5,country2
8778,city5,state7,country0
8779,city12,state1,country0
8780,city6,state1,country2
8781,city15,state0,country4
8782,city5,state7,country0
8783,city7,state7,country1
8784,city5,state2,country0
8785,city1,state3,country2
8786,city2,state3,country1
8787,city16,state5,country1
8788,city11,state5,country4
8789,city5,state7,country3
8790,city19,state5,country0
8791,city4,state2,country4
8792,city5,state0,country0
8793,city14,state3,country1
8794,city5,state2,country2
8795,city8,state5,country4
8796,city0,state6,country3
8797,city14,state3,country4
8798,city18,state7,country2
8799,city16,state3,country1
8800,city14,state5,country0
8801,city3,state4,country4
8802,city1,state1,country2
8803,city16,state3,country1
8804,city9,state8,country3
8805,city9,state8,country0
8806,city12,state9,country1
8807,city8,state1,country2
8808,city10,state1,country2
8809,city14,state5,country1
8810,city4,state8,country1
8811,city7,state6,country4
8812,city13,state8,country0
8813,city13,state7,country4
8814,city14,state0,country0
8815,city12,state1,country0
8816,city2,state3,country4
8817,city11,state4,country0
8818,city6,state4,country0
8819,city1,state7,country4
8820,city5,state1,country2
8821,city10,state7,country2
8822,city15,state1,country1
8823,city0,state5,country2
8824,city19,state5,country1
8825,city12,state9,country1
8826,city7,state1,country4
8827,city14,state4,country3
8828,city4,state5,country0
8829,city3,state9,country2
8830,city17,state0,country3
8831,city2,state5,country2
8832,city3,state6,country2
8833,city8,state2,country3
8834,city13,state1,country4
8835,city6,state9,country2
8836,city14,state6,country3
8837,city3,state6,country1
8838,city1,state1,country2
8839,city16,state2,country4
8840,city11,state5,country3
8841,city6,state6,country0
8842,city18,state0,country3
8843,city16,state0,country1
8844,city7,state0,country1
8845,city6,state7,country2
8846,city9,state1,country2
8847,city12,state3,country1
8848,city6,state6,country4
8849,city13,state9,country1
8850,city1,state7,country4
8851,city1,state3,country0
8852,city4,state4,country4
8853,city0,state6,country3
8854,city16,state8,country4
8855,city1,state4,country2
8856,city15,state7,country2
8857,city16,state0,country3
8858,city2,state9,country3
8859,city16,state4,country0
8860,city12,state7,country4
8861,city15,state8,country0
8862,city0,state2,country2
8863,city5,state4,country1
8864,city10,state9,country0
8865,city8,state0,country4
8866,city5,state9,country3
8867,city19,state9,country1
8868,city9,state3,country0
8869,city10,state0,country0
8870,city1,state4,country2
8871,city9,state9,country0
8872,city18,state8,country2
8873,city8,state4,country0
8874,city2,state6,country0
8875,city10,state9,country0
8876,city5,state6,country2
8877,city12,state6,country4
8878,city7,state0,country2
8879,city19,state6,country4
8880,city15,state8,country1
8881,city3,state8,country1
8882,city16,state0,country2
8883,city2,state1,country1
8884,city19,state2,country2
8885,city15,state2,country4
8886,city1,state7,country1
8887,city19,state6,country3
8888,city6,state7,country4
8889,city12,state5,country3
8890,city1,state7,country1
8891,city8,state4,country1
8892,city2,state6,country3
8893,city8,state4,country3
8894,city7,state3,country0
8895,city2,state2,country3
8896,city6,state1,country2
8897,city5,state2,country2
8898,city15,state0,country1
8899,city11,state0,country0
8900,city11,state6,country0
8901,city2,state3,country1
8902,city15,state1,country4
8903,city3,state3,country3
8904,city15,state4,country3
8905,city14,state2,country1
8906,city15,state3,country4
8907,city9,state0,country4
8908,city9,state7,country4
8909,city9,state9,country4
8910,city12,state0,country1
8911,city18,state4,country3
8912,city17,state4,country4
8913,city15,state3,country3
8914,city14,state1,country2
8915,city11,state0,country0
8916,city0,state1,country3
8917,city4,state3,country4
8918,city18,state3,country0
8919,city9,state9,country1
8920,city4,state7,country3
8921,city14,state6,country1
8922,city12,state3,country3
8923,city3,state4,country4
8924,city0,state4,country1
8925,city18,state8,country3
8926,city10,state2,country2
8927,city16,state2,country3
8928,city4,state0,country3
8929,city3,state0,country4
8930,city15,state3,country4
8931,city11,state7,country0
8932,city2,state9,country2
8933,city6,state3,country2
8934,city11,state0,country3
8935,city9,state0,country3
